,stock,material,descripcion,tipoMaterial,umb,mat,sm,grupo,jerarquia,numerofab,fabricante,extension,creado,modificado
200,71000003145,91000000200,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,GUM-3,KILLARK,,2016-04-27,
201,71000003145,91000000201,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY305,T&B,,2016-04-27,
202,71000003145,91000000202,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2UNY100,TECNA,,2016-04-27,
203,71000003160,91000000203,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY150NR,APPLETON,,2016-04-27,
204,71000003160,91000000204,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY 505,CROUSEHI,,2016-04-27,
205,71000003160,91000000205,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY150,GEDNEY,,2016-04-27,
206,71000003160,91000000206,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,XUFMH-5,ILURAM,,2016-04-27,
207,71000003160,91000000207,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,GUM-5,KILLARK,,2016-04-27,
208,71000003160,91000000208,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY505,T&B,,2016-04-27,
209,71000003160,91000000209,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2UNY150,TECNA,,2016-04-27,
210,71000003178,91000000210,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY200,APPLETON,,2016-04-27,
211,71000003178,91000000211,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY200NR,APPLETON,,2016-04-27,
212,71000003178,91000000212,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY 605,CROUSEHI,,2016-04-27,
213,71000003178,91000000213,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY605,CROUSEHI,,2016-04-27,
214,71000003178,91000000214,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY200,GEDNEY,,2016-04-27,
215,71000003178,91000000215,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,GUM-6,KILLARK,,2016-04-27,
216,71000003178,91000000216,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY605,T&B,,2016-04-27,
217,71000003178,91000000217,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2UNY200,TECNA,,2016-04-27,
218,71000003186,91000000218,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY250NR,APPLETON,,2016-04-27,
219,71000003186,91000000219,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY250R,APPLETON,,2016-04-27,
220,71000003186,91000000220,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY705,CROUSEHI,,2016-04-27,
221,71000003186,91000000221,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY250,GEDNEY,,2016-04-27,
222,71000003186,91000000222,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,XUFMH-7,ILURAM,,2016-04-27,
223,71000003186,91000000223,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,GUM-7,KILLARK,,2016-04-27,
224,71000003186,91000000224,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNY705,T&B,,2016-04-27,
225,71000003186,91000000225,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2UNY250,TECNA,,2016-04-27,
226,71000003210,91000000226,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF25NR,APPLETON,,2016-04-27,
227,71000003210,91000000227,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF75NR,APPLETON,,2016-04-27,
228,71000003210,91000000228,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF 205,CROUSEHI,,2016-04-27,
229,71000003210,91000000229,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF205,CROUSEHI,,2016-04-27,
230,71000003210,91000000230,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF-75S,GEDNEY,,2016-04-27,
231,71000003210,91000000231,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,GUF-2,KILLARK,,2016-04-27,
232,71000003210,91000000232,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF205,T&B,,2016-04-27,
233,71000003210,91000000233,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2 UNF075,TECNA,,2016-04-27,
234,71000003210,91000000234,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2UNF-075,TECNA,,2016-04-27,
235,71000003210,91000000235,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2UNF075,TECNA,,2016-04-27,
236,71000003244,91000000236,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,HUB-50-1/2,APPLETON,,2016-04-27,
237,71000003244,91000000237,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF100NR,APPLETON,,2016-04-27,
238,71000003244,91000000238,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF 305,CROUSEHI,,2016-04-27,
239,71000003244,91000000239,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF-305,CROUSEHI,,2016-04-27,
240,71000003244,91000000240,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF305,CROUSEHI,,2016-04-27,
241,71000003244,91000000241,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF100S,GEDNEY,,2016-04-27,
242,71000003244,91000000242,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,GUF-3,KILLARK,,2016-04-27,
243,71000003244,91000000243,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,UNF305,T&B,,2016-04-27,
244,71000003244,91000000244,"UNION, ELECTRICAL CONDUIT",HERS,ST,,,39131707,,SX2UNF100,TECNA,,2016-04-27,
245,71000003293,91000000245,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,"RB100-75 3/4"" X 1/2""",APPLETON,,2016-04-27,
246,71000003293,91000000246,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB75-50A,APPLETON,,2016-04-27,
247,71000003293,91000000247,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE 21,CROUSEHI,,2016-04-27,
248,71000003293,91000000248,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE21SA,CROUSEHI,,2016-04-27,
249,71000003293,91000000249,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-321A,GEDNEY,,2016-04-27,
250,71000003293,91000000250,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,ERMH-21,ILURAM,,2016-04-27,
251,71000003293,91000000251,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXB.MM,TECNA,,2016-04-27,
252,71000003293,91000000252,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBR075050,TECNA,,2016-04-27,
253,71000003293,91000000253,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB075050,TECNA,,2016-04-27,
254,71000003293,91000000254,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRBA075050,TECNA,,2016-04-27,
255,71000003301,91000000255,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB 100-75A,APPLETON,,2016-04-27,
256,71000003301,91000000256,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB100-75,APPLETON,,2016-04-27,
257,71000003301,91000000257,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE 32,CROUSEHI,,2016-04-27,
258,71000003301,91000000258,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE32,CROUSEHI,,2016-04-27,
259,71000003301,91000000259,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE32SA,CROUSEHI,,2016-04-27,
260,71000003301,91000000260,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-322S,GEDNEY,,2016-04-27,
261,71000003301,91000000261,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB322A,GEDNEY,,2016-04-27,
262,71000003301,91000000262,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,ERMH-32,ILURAM,,2016-04-27,
263,71000003301,91000000263,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB 100 075,TECNA,,2016-04-27,
264,71000003301,91000000264,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB 1000 75,TECNA,,2016-04-27,
265,71000003301,91000000265,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB100075,TECNA,,2016-04-27,
266,71000003301,91500023124,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE-31,CROUSEHI,,2017-04-27,
267,71000003327,91000000266,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB150-50,APPLETON,,2016-04-27,
268,71000003327,91000000267,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB150-50A,APPLETON,,2016-04-27,
269,71000003327,91000000268,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE 51,CROUSEHI,,2016-04-27,
270,71000003327,91000000269,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE51+,CROUSEHI,,2016-04-27,
271,71000003327,91000000270,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE51SA,CROUSEHI,,2016-04-27,
272,71000003327,91000000271,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-330A,GEDNEY,,2016-04-27,
273,71000003327,91000000272,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-330S,GEDNEY,,2016-04-27,
274,71000003327,91000000273,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,ERMH-51,ILURAM,,2016-04-27,
275,71000003327,91000000274,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,R-51,KILLARK,,2016-04-27,
276,71000003327,91000000275,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,607,T&B,,2016-04-27,
277,71000003327,91000000276,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB 150 050,TECNA,,2016-04-27,
278,71000003327,91000000277,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB150-050,TECNA,,2016-04-27,
279,71000003335,91000000278,"BUSHING, PIPE",HERS,ST,,,20111711,,RB150 75A,APPLETON,,2016-04-27,2022-11-01
280,71000003335,91000000279,"BUSHING, PIPE",HERS,ST,,,20111711,,RB150-75,APPLETON,,2016-04-27,2022-11-01
281,71000003335,91000000280,"BUSHING, PIPE",HERS,ST,,,20111711,,RE 52SA,CROUSEHI,,2016-04-27,2022-11-01
282,71000003335,91000000281,"BUSHING, PIPE",HERS,ST,,,20111711,,RE52,CROUSEHI,,2016-04-27,2022-11-01
283,71000003335,91000000282,"BUSHING, PIPE",HERS,ST,,,20111711,,329R,GEDNEY,,2016-04-27,2022-11-01
284,71000003335,91000000283,"BUSHING, PIPE",HERS,ST,,,20111711,,RB-329A,GEDNEY,,2016-04-27,2022-11-01
285,71000003335,91000000284,"BUSHING, PIPE",HERS,ST,,,20111711,,RB-329S,GEDNEY,,2016-04-27,2022-11-01
286,71000003335,91000000285,"BUSHING, PIPE",HERS,ST,,,20111711,,ERMH-52,ILURAM,,2016-04-27,2022-11-01
287,71000003335,91000000286,"BUSHING, PIPE",HERS,ST,,,20111711,,ERMH-8,ILURAM,,2016-04-27,2022-11-01
288,71000003335,91000000287,"BUSHING, PIPE",HERS,ST,,,20111711,,R-52,KILLARK,,2016-04-27,2022-11-01
289,71000003335,91000000288,"BUSHING, PIPE",HERS,ST,,,20111711,,608,T&B,,2016-04-27,2022-11-01
290,71000003335,91000000289,"BUSHING, PIPE",HERS,ST,,,20111711,,SXBRB 150 075,TECNA,,2016-04-27,2022-11-01
291,71000003343,91000000290,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB150-100A,APPLETON,,2016-04-27,
292,71000003343,91000000291,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE 53,CROUSEHI,,2016-04-27,
293,71000003343,91000000292,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE53,CROUSEHI,,2016-04-27,
294,71000003343,91000000293,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE53SA,CROUSEHI,,2016-04-27,
295,71000003343,91000000294,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB328A,GEDNEY,,2016-04-27,
296,71000003343,91000000295,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,ERMH-53,ILURAM,,2016-04-27,
297,71000003343,91000000296,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,R-53,KILLARK,,2016-04-27,
298,71000003343,91000000297,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,SXBRB 150 100,TECNA,,2016-04-27,
299,71000003350,91000000298,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB200-75A,APPLETON,,2016-04-27,
300,71000003350,91000000299,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE 62,CROUSEHI,,2016-04-27,
301,71000003350,91000000300,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE62,CROUSEHI,,2016-04-27,
302,71000003350,91000000301,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE62SA,CROUSEHI,,2016-04-27,
303,71000003350,91000000302,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB 334A,GEDNEY,,2016-04-27,
304,71000003350,91000000303,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-334A,GEDNEY,,2016-04-27,
305,71000003350,91000000304,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,ERMH-62,ILURAM,,2016-04-27,
306,71000003350,91000000305,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,R-62,KILLARK,,2016-04-27,
307,71000003350,91000000306,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXB 200 075,TECNA,,2016-04-27,
308,71000003350,91000000307,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB 200 075,TECNA,,2016-04-27,
309,71000003368,91000000308,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB200-150,APPLETON,,2016-04-27,
310,71000003368,91000000309,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB200-150A,APPLETON,,2016-04-27,
311,71000003368,91000000310,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE 65,CROUSEHI,,2016-04-27,
312,71000003368,91000000311,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE65+,CROUSEHI,,2016-04-27,
313,71000003368,91000000312,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE65SA,CROUSEHI,,2016-04-27,
314,71000003368,91000000313,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,REA65,CROUSEHI,,2016-04-27,
315,71000003368,91000000314,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-331,GEDNEY,,2016-04-27,
316,71000003368,91000000315,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-331A,GEDNEY,,2016-04-27,
317,71000003368,91000000316,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,ARE-6757,ILURAM,,2016-04-27,
318,71000003368,91000000317,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,ERMH-65,ILURAM,,2016-04-27,
319,71000003368,91000000318,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,R-65,KILLARK,,2016-04-27,
320,71000003368,91000000319,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,615,T&B,,2016-04-27,
321,71000003368,91000000320,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB 200 150,TECNA,,2016-04-27,
322,71000003368,91000000321,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB200150,TECNA,,2016-04-27,
323,71000003376,91000000322,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB250-100A,APPLETON,,2016-04-27,
324,71000003376,91000000323,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE73SA,CROUSEHI,,2016-04-27,
325,71000003376,91000000324,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB-339,GEDNEY,,2016-04-27,
326,71000003376,91000000325,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB-339A,GEDNEY,,2016-04-27,
327,71000003376,91000000326,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,R-73,KILLARK,,2016-04-27,
328,71000003376,91000000327,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,SXBRB 250 100,TECNA,,2016-04-27,
329,71000003384,91000000328,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB250-150,APPLETON,,2016-04-27,
330,71000003384,91000000329,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB250-150A,APPLETON,,2016-04-27,
331,71000003384,91000000330,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE75SA,CROUSEHI,,2016-04-27,
332,71000003384,91000000331,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-337,GEDNEY,,2016-04-27,
333,71000003384,91000000332,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-337A,GEDNEY,,2016-04-27,
334,71000003384,91000000333,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,R-75,KILLARK,,2016-04-27,
335,71000003384,91000000334,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,SXBRB 250 150,TECNA,,2016-04-27,
336,71000003392,91000000335,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB300 100A,APPLETON,,2016-04-27,
337,71000003392,91000000336,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE 83,CROUSEHI,,2016-04-27,
338,71000003392,91000000337,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE83SA,CROUSEHI,,2016-04-27,
339,71000003392,91000000338,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,R-83,KILLARK,,2016-04-27,
340,71000003392,91000000339,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,SXBRB 300 100,TECNA,,2016-04-27,
341,71000003418,91000000340,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB300-200A,APPLETON,,2016-04-27,
342,71000003418,91000000341,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE86SA,CROUSEHI,,2016-04-27,
343,71000003418,91000000342,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,REA86,CROUSEHI,,2016-04-27,
344,71000003418,91000000343,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB-341A,GEDNEY,,2016-04-27,
345,71000003418,91000000344,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,ERMH-86,ILURAM,,2016-04-27,
346,71000003418,91000000345,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,R-86,KILLARK,,2016-04-27,
347,71000003418,91000000346,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,SXBRB 300 200,TECNA,,2016-04-27,
348,71000003426,91000000347,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB300-250A,APPLETON,,2016-04-27,
349,71000003426,91000000348,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE87SA,CROUSEHI,,2016-04-27,
350,71000003426,91000000349,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB 342,GEDNEY,,2016-04-27,
351,71000003426,91000000350,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RB-342A,GEDNEY,,2016-04-27,
352,71000003426,91000000351,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,ERMH-87,ILURAM,,2016-04-27,
353,71000003426,91000000352,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,R-87,KILLARK,,2016-04-27,
354,71000003434,91000000353,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB350-300A,APPLETON,,2016-04-27,
355,71000003434,91000000354,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE 98,CROUSEHI,,2016-04-27,
356,71000003434,91000000355,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RE98SA,CROUSEHI,,2016-04-27,
357,71000003434,91000000356,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,RB-349A,GEDNEY,,2016-04-27,
358,71000003434,91000000357,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,R-98,KILLARK,,2016-04-27,
359,71000003434,91000000358,"ADAPTER, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,SXBRB350300,TECNA,,2016-04-27,
360,71000004374,91000000359,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,P025FN2L-RL,DISPROEL,,2016-04-27,
361,71000004374,91000000360,"CAPACITOR, FIXED, AIR DIELECTRIC",HERS,ST,,,321215,,P033FN2L-RL,DISPROEL,,2016-04-27,
362,71000005355,91000000361,"TUBE, UV-SENSING",HERS,ST,,,201117,,113228,HONEYWEL,,2016-04-27,
363,71000005686,91000000362,CIRCUIT BREAKER,HERS,ST,,,391215,,TEC136070,GE,,2016-04-27,2022-11-01
364,71000005686,91000000363,CIRCUIT BREAKER,HERS,ST,,,391215,,THED070,GE-ELEC,,2016-04-27,2022-11-01
365,71000005686,91000000364,CIRCUIT BREAKER,HERS,ST,,,391215,,THED136070WL,GE-ELEC,,2016-04-27,2022-11-01
366,71000005686,91000000365,CIRCUIT BREAKER,HERS,ST,,,391215,,FB-3070,WESTING,,2016-04-27,2022-11-01
367,71000005686,91500027821,CIRCUIT BREAKER,HERS,ST,,,391215,,SEL36I070WL,GE-ELEC,,2017-08-31,2022-11-01
368,71000005694,91000000366,CIRCUIT BREAKER,HERS,ST,,,391215,,THED100,GE-ELEC,,2016-04-27,2022-11-01
369,71000005694,91000000367,CIRCUIT BREAKER,HERS,ST,,,391215,,THED136100WL,GE-ELEC,,2016-04-27,2022-11-01
370,71000005710,91000000368,CIRCUIT BREAKER,HERS,ST,,,391215,,SFHA36200WL,GE,,2016-04-27,2022-11-01
371,71000005710,91000000369,CIRCUIT BREAKER,HERS,ST,,,391215,,TFJ-236200WL,GE,,2016-04-27,2022-11-01
372,71000005710,91000000370,CIRCUIT BREAKER,HERS,ST,,,391215,,TJJ436200WL,GE,,2016-04-27,2022-11-01
373,71000005710,91000000371,CIRCUIT BREAKER,HERS,ST,,,391215,,TFJ236200WL,GE-ELEC,,2016-04-27,2022-11-01
374,71000005710,91000000372,CIRCUIT BREAKER,HERS,ST,,,391215,,THFK236200WL,GE-ELEC,,2016-04-27,2022-11-01
375,71000005710,91000000373,CIRCUIT BREAKER,HERS,ST,,,391215,,THJK436F000-200AMP,GE-ELEC,,2016-04-27,2022-11-01
376,71000005777,91000000375,"CONTACT, ELECTRICAL",HERS,ST,,,391215,,LA1DN11,TELEMECA,,2016-04-27,
377,71000005777,91000000376,"CONTACT, ELECTRICAL",HERS,ST,,,391215,,LADN11,TELEMECA,,2016-04-27,
378,71000011486,91000000378,"RELAY, THERMAL",HERS,ST,,,391215,,3RU19 16-1AB0 + 3RU19 16-3AA01,SIEMENS,,2016-04-27,
379,71000014035,91000000380,"CUP, TAPERED ROLLER BEARING",HERS,ST,,,31171529,,3720,TIMKEN,,2016-04-27,
380,71000014332,91000000381,"CUP, TAPERED ROLLER BEARING",HERS,ST,,,31171529,,43312,TIMKEN,,2016-04-27,
381,71000016766,91000000385,"FILTER, FLUID",HERS,ST,,,401615,,360259,HYSTER,,2016-04-27,
382,71000016998,91000000387,"BELT, V",HERS,ST,,,26111801,,A-50,DAYCO,,2016-04-27,2022-11-05
383,71000016998,91000000388,"BELT, V",HERS,ST,,,26111801,,A50,DUNLOP,,2016-04-27,2022-11-05
384,71000016998,91000000389,"BELT, V",HERS,ST,,,26111801,,PF-A50,FENNER,,2016-04-27,2022-11-05
385,71000016998,91000000390,"BELT, V",HERS,ST,,,26111801,,A-50,GATES,,2016-04-27,2022-11-05
386,71000017137,91000000392,"GENERATOR, ALTERNATING CURRENT",HERS,ST,,,221017,,323813,HYSTER,,2016-04-27,
387,71000017392,91000000393,"BOLT, FINNED NECK",HERS,ST,,,311616,,137154,HYSTER,,2016-04-27,2022-11-05
388,71000024034,91000000397,COUPLING,HERS,ST,,,311630,,A40707-10,AQUADYNE,,2016-04-27,
389,71000024075,91000000398,"GUN, FLUID, DIRECT DELIVERY",HERS,ST,,,271117,,D40509-52,AQUADYNE,,2016-04-27,
390,71000024299,91000000399,"PLUNGER, HYDRAULIC RAM",HERS,ST,,,261019,,B19424-20,AQUADYNE,,2016-04-27,
391,71000024380,91000000401,SEAT,HERS,ST,,,231531,,A19150-20,AQUADYNE,,2016-04-27,
392,71000024455,91000000402,"SPRING, HELICAL, COMPRESSION",HERS,ST,,,31161904,,A24102-00,AQUADYNE,,2016-04-27,
393,71000024620,91000000403,"VALVE, REED",HERS,ST,,,401518,,A19414-00,AQUADYNE,,2016-04-27,2022-11-01
394,71000025395,91000000408,"PLATE, REED VALVE",HERS,ST,,,40141616,,162-729,GRACO,,2016-04-27,
395,71000025411,91000000409,O-RING,HERS,ST,,,311817,,104-537,GRACO,,2016-04-27,2022-11-01
396,71000025478,91000000410,"SPRING, HELICAL, COMPRESSION",HERS,ST,,,31161904,,178-780,GRACO,,2016-04-27,
397,71000026575,91000000411,VALVE,HERS,ST,,,401416,,103-0001-010,MILROY-U,,2016-04-27,
398,71000026633,91000000412,"STRAINER ELEMENT, SEDIMENT",HERS,ST,,,401615,,245-0021-000,MILROY-U,,2016-04-27,
399,71000027516,91000000413,VALVE,HERS,ST,,,401416,,221-0896-216,MILROY-U,,2016-04-27,
400,71000027516,91000000414,VALVE,HERS,ST,,,401416,,221-B,MILROY-U,,2016-04-27,
401,71000027540,91000000415,"DIAPHRAGM, PUMP",HERS,ST,,,314118,,298-0013-075,MILROY-U,,2016-04-27,2022-11-01
402,71000027607,91000000417,"PLATE, METAL",HERS,ST,,,221017,,298A,MILROY-U,,2016-04-27,2022-10-07
403,71000027771,91000000418,"PLUNGER, ACTUATOR",HERS,ST,,,261017,,212-0053-006,MILROY-U,,2016-04-27,
404,71000028019,91000000419,"CONNECTING ROD, PISTON",HERS,ST,,,26101711,,214-0013-162,MILROY-U,,2016-04-27,
405,71000028019,91000000420,"CONNECTING ROD, PISTON",HERS,ST,,,26101711,,5414-002-162,MILROY-U,,2016-04-27,
